fold,clusters,cluster,task,points
libero_object_full_1,32,4,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,16
libero_object_full_1,32,4,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,1
libero_object_full_1,32,4,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,13
libero_object_full_1,32,4,libero_object/pick_up_the_milk_and_place_it_in_the_basket,22
libero_object_full_1,32,4,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,12
libero_object_full_1,32,5,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,19
libero_object_full_1,32,5,libero_object/pick_up_the_butter_and_place_it_in_the_basket,21
libero_object_full_1,32,5,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,7
libero_object_full_1,32,5,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,21
libero_object_full_1,32,5,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,25
libero_object_full_1,32,5,libero_object/pick_up_the_milk_and_place_it_in_the_basket,35
libero_object_full_1,32,5,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,28
libero_object_full_1,32,6,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,14
libero_object_full_1,32,6,libero_object/pick_up_the_butter_and_place_it_in_the_basket,4
libero_object_full_1,32,6,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,6
libero_object_full_1,32,6,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,14
libero_object_full_1,32,6,libero_object/pick_up_the_milk_and_place_it_in_the_basket,25
libero_object_full_1,32,6,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,36
libero_object_full_1,32,7,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,20
libero_object_full_1,32,7,libero_object/pick_up_the_butter_and_place_it_in_the_basket,22
libero_object_full_1,32,7,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,18
libero_object_full_1,32,7,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,23
libero_object_full_1,32,7,libero_object/pick_up_the_milk_and_place_it_in_the_basket,23
libero_object_full_1,32,7,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,3
libero_object_full_1,32,8,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,34
libero_object_full_1,32,8,libero_object/pick_up_the_butter_and_place_it_in_the_basket,7
libero_object_full_1,32,8,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,22
libero_object_full_1,32,8,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,1
libero_object_full_1,32,8,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,25
libero_object_full_1,32,8,libero_object/pick_up_the_milk_and_place_it_in_the_basket,19
libero_object_full_1,32,8,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,8
libero_object_full_1,32,9,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,52
libero_object_full_1,32,9,libero_object/pick_up_the_butter_and_place_it_in_the_basket,28
libero_object_full_1,32,9,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,19
libero_object_full_1,32,9,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,22
libero_object_full_1,32,9,libero_object/pick_up_the_milk_and_place_it_in_the_basket,12
libero_object_full_1,32,9,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,5
libero_object_full_1,32,10,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,25
libero_object_full_1,32,10,libero_object/pick_up_the_butter_and_place_it_in_the_basket,9
libero_object_full_1,32,10,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,18
libero_object_full_1,32,10,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,38
libero_object_full_1,32,10,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,20
libero_object_full_1,32,10,libero_object/pick_up_the_milk_and_place_it_in_the_basket,22
libero_object_full_1,32,10,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,41
libero_object_full_1,32,11,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,23
libero_object_full_1,32,11,libero_object/pick_up_the_butter_and_place_it_in_the_basket,15
libero_object_full_1,32,11,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,23
libero_object_full_1,32,11,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,36
libero_object_full_1,32,11,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,26
libero_object_full_1,32,11,libero_object/pick_up_the_milk_and_place_it_in_the_basket,22
libero_object_full_1,32,11,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,5
libero_object_full_1,32,12,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,13
libero_object_full_1,32,12,libero_object/pick_up_the_butter_and_place_it_in_the_basket,39
libero_object_full_1,32,12,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,41
libero_object_full_1,32,12,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,13
libero_object_full_1,32,12,libero_object/pick_up_the_milk_and_place_it_in_the_basket,26
libero_object_full_1,32,12,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,3
libero_object_full_1,32,13,libero_object/pick_up_the_butter_and_place_it_in_the_basket,17
libero_object_full_1,32,13,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,3
libero_object_full_1,32,13,libero_object/pick_up_the_milk_and_place_it_in_the_basket,13
libero_object_full_1,32,14,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,7
libero_object_full_1,32,14,libero_object/pick_up_the_butter_and_place_it_in_the_basket,15
libero_object_full_1,32,14,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,36
libero_object_full_1,32,14,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,11
libero_object_full_1,32,14,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,28
libero_object_full_1,32,14,libero_object/pick_up_the_milk_and_place_it_in_the_basket,4
libero_object_full_1,32,14,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,1
libero_object_full_1,32,15,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,13
libero_object_full_1,32,15,libero_object/pick_up_the_butter_and_place_it_in_the_basket,27
libero_object_full_1,32,15,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,41
libero_object_full_1,32,15,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,42
libero_object_full_1,32,15,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,19
libero_object_full_1,32,15,libero_object/pick_up_the_milk_and_place_it_in_the_basket,8
libero_object_full_1,32,15,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,6
libero_object_full_1,32,16,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,2
libero_object_full_1,32,16,libero_object/pick_up_the_butter_and_place_it_in_the_basket,2
libero_object_full_1,32,16,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,4
libero_object_full_1,32,16,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,18
libero_object_full_1,32,16,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,3
libero_object_full_1,32,16,libero_object/pick_up_the_milk_and_place_it_in_the_basket,8
libero_object_full_1,32,16,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,6
libero_object_full_1,32,17,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,34
libero_object_full_1,32,17,libero_object/pick_up_the_butter_and_place_it_in_the_basket,49
libero_object_full_1,32,17,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,42
libero_object_full_1,32,17,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,58
libero_object_full_1,32,17,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,40
libero_object_full_1,32,17,libero_object/pick_up_the_milk_and_place_it_in_the_basket,18
libero_object_full_1,32,17,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,10
libero_object_full_1,32,18,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,14
libero_object_full_1,32,18,libero_object/pick_up_the_butter_and_place_it_in_the_basket,30
libero_object_full_1,32,18,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,21
libero_object_full_1,32,18,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,39
libero_object_full_1,32,18,libero_object/pick_up_the_milk_and_place_it_in_the_basket,32
libero_object_full_1,32,18,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,5
libero_object_full_1,32,19,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,9
libero_object_full_1,32,19,libero_object/pick_up_the_butter_and_place_it_in_the_basket,1
libero_object_full_1,32,19,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,7
libero_object_full_1,32,19,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,37
libero_object_full_1,32,19,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,14
libero_object_full_1,32,19,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,7
libero_object_full_1,32,20,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,29
libero_object_full_1,32,20,libero_object/pick_up_the_butter_and_place_it_in_the_basket,22
libero_object_full_1,32,20,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,25
libero_object_full_1,32,20,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,33
libero_object_full_1,32,20,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,26
libero_object_full_1,32,20,libero_object/pick_up_the_milk_and_place_it_in_the_basket,23
libero_object_full_1,32,20,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,42
libero_object_full_1,32,21,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,33
libero_object_full_1,32,21,libero_object/pick_up_the_butter_and_place_it_in_the_basket,26
libero_object_full_1,32,21,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,33
libero_object_full_1,32,21,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,20
libero_object_full_1,32,21,libero_object/pick_up_the_milk_and_place_it_in_the_basket,14
libero_object_full_1,32,21,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,5
libero_object_full_1,32,22,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,21
libero_object_full_1,32,22,libero_object/pick_up_the_butter_and_place_it_in_the_basket,35
libero_object_full_1,32,22,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,45
libero_object_full_1,32,22,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,49
libero_object_full_1,32,22,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,28
libero_object_full_1,32,22,libero_object/pick_up_the_milk_and_place_it_in_the_basket,4
libero_object_full_1,32,22,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,10
libero_object_full_1,32,23,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,16
libero_object_full_1,32,23,libero_object/pick_up_the_butter_and_place_it_in_the_basket,18
libero_object_full_1,32,23,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,41
libero_object_full_1,32,23,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,19
libero_object_full_1,32,23,libero_object/pick_up_the_milk_and_place_it_in_the_basket,15
libero_object_full_1,32,24,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,5
libero_object_full_1,32,24,libero_object/pick_up_the_butter_and_place_it_in_the_basket,18
libero_object_full_1,32,24,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,29
libero_object_full_1,32,24,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,47
libero_object_full_1,32,24,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,5
libero_object_full_1,32,24,libero_object/pick_up_the_milk_and_place_it_in_the_basket,7
libero_object_full_1,32,24,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,10
libero_object_full_1,32,25,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,9
libero_object_full_1,32,25,libero_object/pick_up_the_butter_and_place_it_in_the_basket,25
libero_object_full_1,32,25,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,9
libero_object_full_1,32,25,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,33
libero_object_full_1,32,25,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,15
libero_object_full_1,32,25,libero_object/pick_up_the_milk_and_place_it_in_the_basket,15
libero_object_full_1,32,25,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,21
libero_object_full_1,32,26,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,1
libero_object_full_1,32,26,libero_object/pick_up_the_butter_and_place_it_in_the_basket,29
libero_object_full_1,32,26,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,21
libero_object_full_1,32,26,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,5
libero_object_full_1,32,26,libero_object/pick_up_the_milk_and_place_it_in_the_basket,10
libero_object_full_1,32,27,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,7
libero_object_full_1,32,27,libero_object/pick_up_the_butter_and_place_it_in_the_basket,18
libero_object_full_1,32,27,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,12
libero_object_full_1,32,27,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,8
libero_object_full_1,32,27,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,4
libero_object_full_1,32,27,libero_object/pick_up_the_milk_and_place_it_in_the_basket,10
libero_object_full_1,32,27,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,20
libero_object_full_1,32,28,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,24
libero_object_full_1,32,28,libero_object/pick_up_the_butter_and_place_it_in_the_basket,9
libero_object_full_1,32,28,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,27
libero_object_full_1,32,28,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,23
libero_object_full_1,32,28,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,17
libero_object_full_1,32,28,libero_object/pick_up_the_milk_and_place_it_in_the_basket,21
libero_object_full_1,32,28,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,29
libero_object_full_1,32,29,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,27
libero_object_full_1,32,29,libero_object/pick_up_the_butter_and_place_it_in_the_basket,20
libero_object_full_1,32,29,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,16
libero_object_full_1,32,29,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,32
libero_object_full_1,32,29,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,34
libero_object_full_1,32,29,libero_object/pick_up_the_milk_and_place_it_in_the_basket,26
libero_object_full_1,32,29,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,41
libero_object_full_1,32,30,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,46
libero_object_full_1,32,30,libero_object/pick_up_the_butter_and_place_it_in_the_basket,26
libero_object_full_1,32,30,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,29
libero_object_full_1,32,30,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,6
libero_object_full_1,32,30,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,17
libero_object_full_1,32,30,libero_object/pick_up_the_milk_and_place_it_in_the_basket,12
libero_object_full_1,32,30,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,14
libero_object_full_1,32,31,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,22
libero_object_full_1,32,31,libero_object/pick_up_the_butter_and_place_it_in_the_basket,20
libero_object_full_1,32,31,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,8
libero_object_full_1,32,31,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,29
libero_object_full_1,32,31,libero_object/pick_up_the_milk_and_place_it_in_the_basket,40
libero_object_full_1,32,31,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,1
