global_row,task,init_state_id,episode,source,score,peak_query,descending_rank,method,fold
21184,libero_object/pick_up_the_milk_and_place_it_in_the_basket,48,384,cache_new/HiMoE-VLA/libero_object/pick_up_the_milk_and_place_it_in_the_basket/right-50x8-20260903,3.6881349086761475,12,43,c1_centroid_distance,libero_object_full_1
22476,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,9,76,cache_new/HiMoE-VLA/libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket/right-50x8-20260903,3.6826446056365967,14,44,c1_centroid_distance,libero_object_full_1
17993,libero_object/pick_up_the_butter_and_place_it_in_the_basket,49,393,cache_new/HiMoE-VLA/libero_object/pick_up_the_butter_and_place_it_in_the_basket/right-50x8-20260903,3.6657652854919434,12,45,c1_centroid_distance,libero_object_full_1
20301,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,37,301,cache_new/HiMoE-VLA/libero_object/pick_up_the_ketchup_and_place_it_in_the_basket/right-50x8-20260903,3.6599488258361816,13,46,c1_centroid_distance,libero_object_full_1
18585,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,23,185,cache_new/HiMoE-VLA/libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket/right-50x8-20260903,3.630460739135742,7,47,c1_centroid_distance,libero_object_full_1
20245,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,30,245,cache_new/HiMoE-VLA/libero_object/pick_up_the_ketchup_and_place_it_in_the_basket/right-50x8-20260903,3.5848257541656494,12,48,c1_centroid_distance,libero_object_full_1
16082,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,10,82,cache_new/HiMoE-VLA/libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket/right-50x8-20260903,3.514786720275879,7,49,c1_centroid_distance,libero_object_full_1
20960,libero_object/pick_up_the_milk_and_place_it_in_the_basket,20,160,cache_new/HiMoE-VLA/libero_object/pick_up_the_milk_and_place_it_in_the_basket/right-50x8-20260903,3.4928460121154785,7,50,c1_centroid_distance,libero_object_full_1
22564,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,20,164,cache_new/HiMoE-VLA/libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket/right-50x8-20260903,3.4857406616210938,16,51,c1_centroid_distance,libero_object_full_1
21197,libero_object/pick_up_the_milk_and_place_it_in_the_basket,49,397,cache_new/HiMoE-VLA/libero_object/pick_up_the_milk_and_place_it_in_the_basket/right-50x8-20260903,3.480654239654541,7,52,c1_centroid_distance,libero_object_full_1
20164,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,20,164,cache_new/HiMoE-VLA/libero_object/pick_up_the_ketchup_and_place_it_in_the_basket/right-50x8-20260903,3.445620536804199,7,53,c1_centroid_distance,libero_object_full_1
20399,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,49,399,cache_new/HiMoE-VLA/libero_object/pick_up_the_ketchup_and_place_it_in_the_basket/right-50x8-20260903,3.4146010875701904,12,54,c1_centroid_distance,libero_object_full_1
19440,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,30,240,cache_new/HiMoE-VLA/libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket/right-50x8-20260903,3.397928476333618,16,55,c1_centroid_distance,libero_object_full_1
16031,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,3,31,cache_new/HiMoE-VLA/libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket/right-50x8-20260903,3.3303914070129395,7,56,c1_centroid_distance,libero_object_full_1
19387,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,23,187,cache_new/HiMoE-VLA/libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket/right-50x8-20260903,3.3090622425079346,7,57,c1_centroid_distance,libero_object_full_1
19363,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,20,163,cache_new/HiMoE-VLA/libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket/right-50x8-20260903,3.270561933517456,7,58,c1_centroid_distance,libero_object_full_1
19496,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,37,296,cache_new/HiMoE-VLA/libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket/right-50x8-20260903,3.243354320526123,7,59,c1_centroid_distance,libero_object_full_1
21127,libero_object/pick_up_the_milk_and_place_it_in_the_basket,40,327,cache_new/HiMoE-VLA/libero_object/pick_up_the_milk_and_place_it_in_the_basket/right-50x8-20260903,3.209094285964966,12,60,c1_centroid_distance,libero_object_full_1
16326,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,40,326,cache_new/HiMoE-VLA/libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket/right-50x8-20260903,3.169542074203491,11,61,c1_centroid_distance,libero_object_full_1
19520,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,40,320,cache_new/HiMoE-VLA/libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket/right-50x8-20260903,3.1339993476867676,7,62,c1_centroid_distance,libero_object_full_1
16187,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,23,187,cache_new/HiMoE-VLA/libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket/right-50x8-20260903,3.065654993057251,7,63,c1_centroid_distance,libero_object_full_1
22788,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,48,388,cache_new/HiMoE-VLA/libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket/right-50x8-20260903,2.9410390853881836,7,64,c1_centroid_distance,libero_object_full_1
22482,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,10,82,cache_new/HiMoE-VLA/libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket/right-50x8-20260903,2.8939170837402344,7,65,c1_centroid_distance,libero_object_full_1
22428,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,3,28,cache_new/HiMoE-VLA/libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket/right-50x8-20260903,2.8300015926361084,7,66,c1_centroid_distance,libero_object_full_1
22720,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,40,320,cache_new/HiMoE-VLA/libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket/right-50x8-20260903,2.8285298347473145,7,67,c1_centroid_distance,libero_object_full_1
22701,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,37,301,cache_new/HiMoE-VLA/libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket/right-50x8-20260903,2.704075574874878,7,68,c1_centroid_distance,libero_object_full_1
22798,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,49,398,cache_new/HiMoE-VLA/libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket/right-50x8-20260903,2.496943712234497,12,69,c1_centroid_distance,libero_object_full_1
22646,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,30,246,cache_new/HiMoE-VLA/libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket/right-50x8-20260903,2.010270833969116,9,70,c1_centroid_distance,libero_object_full_1
22589,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,23,189,cache_new/HiMoE-VLA/libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket/right-50x8-20260903,4.473326206207275,15,1,c4_centroid_distance,libero_object_full_1
22564,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,20,164,cache_new/HiMoE-VLA/libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket/right-50x8-20260903,3.5912578105926514,16,2,c4_centroid_distance,libero_object_full_1
16297,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,37,297,cache_new/HiMoE-VLA/libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket/right-50x8-20260903,3.576486110687256,14,3,c4_centroid_distance,libero_object_full_1
16163,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,20,163,cache_new/HiMoE-VLA/libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket/right-50x8-20260903,3.533721685409546,15,4,c4_centroid_distance,libero_object_full_1
17901,libero_object/pick_up_the_butter_and_place_it_in_the_basket,37,301,cache_new/HiMoE-VLA/libero_object/pick_up_the_butter_and_place_it_in_the_basket/right-50x8-20260903,2.6976661682128906,13,5,c4_centroid_distance,libero_object_full_1
22472,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,9,72,cache_new/HiMoE-VLA/libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket/right-50x8-20260903,2.61156964302063,13,6,c4_centroid_distance,libero_object_full_1
17677,libero_object/pick_up_the_butter_and_place_it_in_the_basket,9,77,cache_new/HiMoE-VLA/libero_object/pick_up_the_butter_and_place_it_in_the_basket/right-50x8-20260903,2.6084439754486084,13,7,c4_centroid_distance,libero_object_full_1
16241,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,30,241,cache_new/HiMoE-VLA/libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket/right-50x8-20260903,2.5836939811706543,14,8,c4_centroid_distance,libero_object_full_1
16325,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,40,325,cache_new/HiMoE-VLA/libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket/right-50x8-20260903,2.5422754287719727,13,9,c4_centroid_distance,libero_object_full_1
17791,libero_object/pick_up_the_butter_and_place_it_in_the_basket,23,191,cache_new/HiMoE-VLA/libero_object/pick_up_the_butter_and_place_it_in_the_basket/right-50x8-20260903,2.4769821166992188,15,10,c4_centroid_distance,libero_object_full_1
19285,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,10,85,cache_new/HiMoE-VLA/libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket/right-50x8-20260903,2.462277889251709,12,11,c4_centroid_distance,libero_object_full_1
20960,libero_object/pick_up_the_milk_and_place_it_in_the_basket,20,160,cache_new/HiMoE-VLA/libero_object/pick_up_the_milk_and_place_it_in_the_basket/right-50x8-20260903,2.45300555229187,11,12,c4_centroid_distance,libero_object_full_1
19599,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,49,399,cache_new/HiMoE-VLA/libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket/right-50x8-20260903,2.4374401569366455,12,13,c4_centroid_distance,libero_object_full_1
18722,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,40,322,cache_new/HiMoE-VLA/libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket/right-50x8-20260903,2.3934383392333984,14,14,c4_centroid_distance,libero_object_full_1
18482,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,10,82,cache_new/HiMoE-VLA/libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket/right-50x8-20260903,2.351025104522705,10,15,c4_centroid_distance,libero_object_full_1
16395,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,49,395,cache_new/HiMoE-VLA/libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket/right-50x8-20260903,2.3476247787475586,10,16,c4_centroid_distance,libero_object_full_1
17996,libero_object/pick_up_the_butter_and_place_it_in_the_basket,49,396,cache_new/HiMoE-VLA/libero_object/pick_up_the_butter_and_place_it_in_the_basket/right-50x8-20260903,2.30802059173584,12,17,c4_centroid_distance,libero_object_full_1
19363,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,20,163,cache_new/HiMoE-VLA/libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket/right-50x8-20260903,2.3076884746551514,12,18,c4_centroid_distance,libero_object_full_1
17846,libero_object/pick_up_the_butter_and_place_it_in_the_basket,30,246,cache_new/HiMoE-VLA/libero_object/pick_up_the_butter_and_place_it_in_the_basket/right-50x8-20260903,2.2898268699645996,12,19,c4_centroid_distance,libero_object_full_1
21046,libero_object/pick_up_the_milk_and_place_it_in_the_basket,30,246,cache_new/HiMoE-VLA/libero_object/pick_up_the_milk_and_place_it_in_the_basket/right-50x8-20260903,2.2574856281280518,12,20,c4_centroid_distance,libero_object_full_1
19440,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,30,240,cache_new/HiMoE-VLA/libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket/right-50x8-20260903,2.2227087020874023,13,21,c4_centroid_distance,libero_object_full_1
16079,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,9,79,cache_new/HiMoE-VLA/libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket/right-50x8-20260903,2.2023391723632812,12,22,c4_centroid_distance,libero_object_full_1
17766,libero_object/pick_up_the_butter_and_place_it_in_the_basket,20,166,cache_new/HiMoE-VLA/libero_object/pick_up_the_butter_and_place_it_in_the_basket/right-50x8-20260903,2.1794915199279785,12,23,c4_centroid_distance,libero_object_full_1
20081,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,10,81,cache_new/HiMoE-VLA/libero_object/pick_up_the_ketchup_and_place_it_in_the_basket/right-50x8-20260903,2.16277813911438,10,24,c4_centroid_distance,libero_object_full_1
20825,libero_object/pick_up_the_milk_and_place_it_in_the_basket,3,25,cache_new/HiMoE-VLA/libero_object/pick_up_the_milk_and_place_it_in_the_basket/right-50x8-20260903,2.1480140686035156,12,25,c4_centroid_distance,libero_object_full_1
20327,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,40,327,cache_new/HiMoE-VLA/libero_object/pick_up_the_ketchup_and_place_it_in_the_basket/right-50x8-20260903,2.135120391845703,11,26,c4_centroid_distance,libero_object_full_1
20079,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,9,79,cache_new/HiMoE-VLA/libero_object/pick_up_the_ketchup_and_place_it_in_the_basket/right-50x8-20260903,2.1334431171417236,15,27,c4_centroid_distance,libero_object_full_1
20166,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,20,166,cache_new/HiMoE-VLA/libero_object/pick_up_the_ketchup_and_place_it_in_the_basket/right-50x8-20260903,2.112520933151245,14,28,c4_centroid_distance,libero_object_full_1
19225,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,3,25,cache_new/HiMoE-VLA/libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket/right-50x8-20260903,2.107707977294922,13,29,c4_centroid_distance,libero_object_full_1
17927,libero_object/pick_up_the_butter_and_place_it_in_the_basket,40,327,cache_new/HiMoE-VLA/libero_object/pick_up_the_butter_and_place_it_in_the_basket/right-50x8-20260903,2.0846621990203857,13,30,c4_centroid_distance,libero_object_full_1
19590,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,48,390,cache_new/HiMoE-VLA/libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket/right-50x8-20260903,2.075389862060547,12,31,c4_centroid_distance,libero_object_full_1
18426,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,3,26,cache_new/HiMoE-VLA/libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket/right-50x8-20260903,2.074502468109131,10,32,c4_centroid_distance,libero_object_full_1
20390,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,48,390,cache_new/HiMoE-VLA/libero_object/pick_up_the_ketchup_and_place_it_in_the_basket/right-50x8-20260903,2.067950963973999,12,33,c4_centroid_distance,libero_object_full_1
16187,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,23,187,cache_new/HiMoE-VLA/libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket/right-50x8-20260903,2.066511631011963,13,34,c4_centroid_distance,libero_object_full_1
18478,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,9,78,cache_new/HiMoE-VLA/libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket/right-50x8-20260903,2.063586711883545,12,35,c4_centroid_distance,libero_object_full_1
17687,libero_object/pick_up_the_butter_and_place_it_in_the_basket,10,87,cache_new/HiMoE-VLA/libero_object/pick_up_the_butter_and_place_it_in_the_basket/right-50x8-20260903,2.0629804134368896,14,36,c4_centroid_distance,libero_object_full_1
16086,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,10,86,cache_new/HiMoE-VLA/libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket/right-50x8-20260903,2.061678886413574,10,37,c4_centroid_distance,libero_object_full_1
18565,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,20,165,cache_new/HiMoE-VLA/libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket/right-50x8-20260903,2.050527811050415,10,38,c4_centroid_distance,libero_object_full_1
17988,libero_object/pick_up_the_butter_and_place_it_in_the_basket,48,388,cache_new/HiMoE-VLA/libero_object/pick_up_the_butter_and_place_it_in_the_basket/right-50x8-20260903,2.03104829788208,15,39,c4_centroid_distance,libero_object_full_1
18701,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,37,301,cache_new/HiMoE-VLA/libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket/right-50x8-20260903,2.0303726196289062,11,40,c4_centroid_distance,libero_object_full_1
19521,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,40,321,cache_new/HiMoE-VLA/libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket/right-50x8-20260903,2.0084078311920166,10,41,c4_centroid_distance,libero_object_full_1
18788,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,48,388,cache_new/HiMoE-VLA/libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket/right-50x8-20260903,1.9838948249816895,14,42,c4_centroid_distance,libero_object_full_1
18797,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,49,397,cache_new/HiMoE-VLA/libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket/right-50x8-20260903,1.9810051918029785,10,43,c4_centroid_distance,libero_object_full_1
21099,libero_object/pick_up_the_milk_and_place_it_in_the_basket,37,299,cache_new/HiMoE-VLA/libero_object/pick_up_the_milk_and_place_it_in_the_basket/right-50x8-20260903,1.9778289794921875,9,44,c4_centroid_distance,libero_object_full_1
