role,task,suite,episode,episode_length,success,failure,alarm,first_alarm_query,first_alarm_phase,lead_to_endpoint_queries,alarm_cause,episode_max_confidence,clock_alarm,clock_first_alarm_query,matched_clock_alarm,matched_clock_query
heldout_test,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,libero_object,87,15,True,False,False,,,,,0.8825432777867659,False,,False,29
heldout_test,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,libero_object,88,14,True,False,False,,,,,0.7878175052580488,False,,False,29
heldout_test,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,libero_object,89,15,True,False,False,,,,,0.7082187348325514,False,,False,29
heldout_test,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,libero_object,90,15,True,False,False,,,,,0.7219705549263873,False,,False,29
heldout_test,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,libero_object,91,15,True,False,False,,,,,0.681281346060508,False,,False,29
heldout_test,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,libero_object,92,14,True,False,False,,,,,0.7874130399611713,False,,False,29
heldout_test,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,libero_object,93,15,True,False,False,,,,,0.7639540527422747,False,,False,29
heldout_test,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,libero_object,94,14,True,False,False,,,,,0.8124898883675781,False,,False,29
heldout_test,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,libero_object,95,14,True,False,False,,,,,0.7450250768484064,False,,False,29
heldout_test,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,libero_object,96,15,True,False,False,,,,,0.7487461575796797,False,,False,29
heldout_test,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,libero_object,97,15,True,False,False,,,,,0.7366930917327293,False,,False,29
heldout_test,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,libero_object,98,16,True,False,False,,,,,0.8538262417084614,False,,False,29
heldout_test,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,libero_object,99,15,True,False,False,,,,,0.7848244620611552,False,,False,29
heldout_test,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,libero_object,100,15,True,False,False,,,,,0.7943698430674648,False,,False,29
heldout_test,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,libero_object,101,15,True,False,False,,,,,0.7829639216955185,False,,False,29
heldout_test,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,libero_object,102,15,True,False,False,,,,,0.7552984953890955,False,,False,29
heldout_test,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,libero_object,103,16,True,False,False,,,,,0.7931564471768322,False,,False,29
heldout_test,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,libero_object,104,16,True,False,False,,,,,0.841773175861511,False,,False,29
heldout_test,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,libero_object,105,16,True,False,False,,,,,0.7794855201423718,False,,False,29
heldout_test,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,libero_object,106,16,True,False,False,,,,,0.7969584209674809,False,,False,29
heldout_test,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,libero_object,107,19,True,False,False,,,,,0.9127163889338294,False,,False,29
heldout_test,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,libero_object,108,16,True,False,False,,,,,0.8397508493771234,False,,False,29
heldout_test,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,libero_object,109,16,True,False,False,,,,,0.7784339103704903,False,,False,29
heldout_test,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,libero_object,110,16,True,False,False,,,,,0.8343310143989646,False,,False,29
heldout_test,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,libero_object,111,16,True,False,False,,,,,0.9009060022650057,False,,False,29
heldout_test,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,libero_object,112,16,True,False,False,,,,,0.7568354635172302,False,,False,29
heldout_test,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,libero_object,113,15,True,False,False,,,,,0.8565766057272286,False,,False,29
heldout_test,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,libero_object,114,15,True,False,False,,,,,0.702394434557515,False,,False,29
heldout_test,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,libero_object,115,15,True,False,False,,,,,0.7585342177641159,False,,False,29
heldout_test,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,libero_object,116,16,True,False,False,,,,,0.7785956964892412,False,,False,29
heldout_test,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,libero_object,117,16,True,False,False,,,,,0.7201909076201263,False,,False,29
heldout_test,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,libero_object,118,15,True,False,False,,,,,0.8402362077333765,False,,False,29
heldout_test,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,libero_object,119,15,True,False,False,,,,,0.7950169875424689,False,,False,29
heldout_test,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,libero_object,120,15,True,False,False,,,,,0.8808445235398803,False,,False,29
heldout_test,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,libero_object,121,15,True,False,False,,,,,0.9028474356900178,False,,False,29
heldout_test,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,libero_object,122,15,True,False,False,,,,,0.9443455751496521,False,,False,29
heldout_test,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,libero_object,123,15,True,False,False,,,,,0.7630642290891442,False,,False,29
heldout_test,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,libero_object,124,15,True,False,False,,,,,0.8055330852612845,False,,False,29
heldout_test,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,libero_object,125,15,True,False,False,,,,,0.8244620611551529,False,,False,29
heldout_test,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,libero_object,126,15,True,False,False,,,,,0.9503316615434396,False,,False,29
heldout_test,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,libero_object,127,15,True,False,False,,,,,0.9048697621744054,False,,False,29
heldout_test,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,libero_object,128,15,True,False,False,,,,,0.941918783368387,False,,False,29
heldout_test,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,libero_object,129,15,True,False,True,11.0,0.7857142857142857,3.0,persistent_recurrence,0.963355444102896,False,,False,29
heldout_test,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,libero_object,130,16,True,False,False,,,,,0.7632260152078951,False,,False,29
heldout_test,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,libero_object,131,16,True,False,False,,,,,0.927519818799547,False,,False,29
heldout_test,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,libero_object,132,15,True,False,True,11.0,0.7857142857142857,3.0,persistent_recurrence,0.9717683222779485,False,,False,29
heldout_test,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,libero_object,133,15,True,False,False,,,,,0.8669309173272933,False,,False,29
heldout_test,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,libero_object,134,15,True,False,False,,,,,0.94240414172464,False,,False,29
heldout_test,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,libero_object,135,16,True,False,False,,,,,0.9295421452839346,False,,False,29
heldout_test,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,libero_object,136,15,True,False,False,,,,,0.7507684840640673,False,,False,29
heldout_test,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,libero_object,137,15,True,False,False,,,,,0.7663808445235398,False,,False,29
heldout_test,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,libero_object,138,15,True,False,False,,,,,0.7729331823329558,False,,False,29
heldout_test,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,libero_object,139,15,True,False,False,,,,,0.7801326646173758,False,,False,29
heldout_test,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,libero_object,140,16,True,False,False,,,,,0.7857142857142857,False,,False,29
heldout_test,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,libero_object,141,15,True,False,False,,,,,0.7469665102734185,False,,False,29
heldout_test,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,libero_object,142,15,True,False,False,,,,,0.8065038019737907,False,,False,29
heldout_test,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,libero_object,143,16,True,False,False,,,,,0.8657175214366607,False,,False,29
heldout_test,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,libero_object,144,15,True,False,False,,,,,0.9394110985277463,False,,False,29
heldout_test,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,libero_object,145,15,True,False,False,,,,,0.9315644717683222,False,,False,29
heldout_test,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,libero_object,146,14,True,False,True,10.0,0.7692307692307693,3.0,persistent_recurrence,0.9678854554279243,False,,False,29
heldout_test,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,libero_object,147,15,True,False,False,,,,,0.9398155638246238,False,,False,29
heldout_test,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,libero_object,148,15,True,False,False,,,,,0.9007442161462547,False,,False,29
heldout_test,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,libero_object,149,15,True,False,True,10.0,0.7142857142857143,4.0,persistent_recurrence,0.9714447500404465,False,,False,29
heldout_test,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,libero_object,150,15,True,False,False,,,,,0.9456398640996603,False,,False,29
heldout_test,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,libero_object,151,15,True,False,False,,,,,0.9539718492153373,False,,False,29
heldout_test,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,libero_object,152,15,True,False,False,,,,,0.7927519818799547,False,,False,29
heldout_test,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,libero_object,153,15,True,False,True,11.0,0.7857142857142857,3.0,persistent_recurrence,0.9684517068435529,False,,False,29
heldout_test,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,libero_object,154,17,True,False,False,,,,,0.9049506552337809,False,,False,29
heldout_test,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,libero_object,155,16,True,False,False,,,,,0.8783368386992396,False,,False,29
heldout_test,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,libero_object,156,15,True,False,True,11.0,0.7857142857142857,3.0,persistent_recurrence,0.9741951140592138,False,,False,29
heldout_test,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,libero_object,157,17,True,False,False,,,,,0.9086717359650542,False,,False,29
heldout_test,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,libero_object,158,16,True,False,False,,,,,0.8598932211616244,False,,False,29
heldout_test,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,libero_object,159,16,True,False,False,,,,,0.9370651998058567,False,,False,29
heldout_test,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,libero_object,160,14,True,False,True,10.0,0.7692307692307693,3.0,persistent_recurrence,0.9826888852936418,False,,False,29
heldout_test,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,libero_object,161,15,True,False,True,10.0,0.7142857142857143,4.0,persistent_recurrence,0.9689370651998058,False,,False,29
heldout_test,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,libero_object,162,14,True,False,True,10.0,0.7692307692307693,3.0,persistent_recurrence,0.9724154667529525,False,,False,29
heldout_test,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,libero_object,163,14,True,False,False,,,,,0.9322116162433263,False,,False,29
heldout_test,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,libero_object,164,15,True,False,False,,,,,0.9532438116809577,False,,False,29
heldout_test,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,libero_object,165,15,True,False,True,10.0,0.7142857142857143,4.0,persistent_recurrence,0.9755702960685974,False,,False,29
heldout_test,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,libero_object,166,15,True,False,False,,,,,0.9313217925901958,False,,False,29
heldout_test,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,libero_object,167,15,True,False,True,10.0,0.7142857142857143,4.0,persistent_recurrence,0.9592298980747452,False,,False,29
heldout_test,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,libero_object,168,15,True,False,False,,,,,0.8810063096586312,False,,False,29
heldout_test,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,libero_object,169,17,True,False,False,,,,,0.7516583077171979,False,,False,29
heldout_test,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,libero_object,170,15,True,False,False,,,,,0.8901472253680635,False,,False,29
heldout_test,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,libero_object,171,15,True,False,False,,,,,0.8658793075554118,False,,False,29
heldout_test,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,libero_object,172,15,True,False,False,,,,,0.8865879307555412,False,,False,29
heldout_test,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,libero_object,173,15,True,False,False,,,,,0.8831095292023945,False,,False,29
heldout_test,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,libero_object,174,15,True,False,False,,,,,0.8705711049991911,False,,False,29
heldout_test,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,libero_object,175,16,True,False,False,,,,,0.8746966510273418,False,,False,29
heldout_test,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,libero_object,176,15,True,False,False,,,,,0.7873321469017958,False,,False,29
heldout_test,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,libero_object,177,16,True,False,False,,,,,0.9236369519495228,False,,False,29
heldout_test,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,libero_object,178,15,True,False,False,,,,,0.7384727390389905,False,,False,29
heldout_test,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,libero_object,179,15,True,False,False,,,,,0.7794046270829963,False,,False,29
heldout_test,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,libero_object,180,15,True,False,False,,,,,0.8965377770587284,False,,False,29
heldout_test,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,libero_object,181,15,True,False,False,,,,,0.8670118103866689,False,,False,29
heldout_test,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,libero_object,182,15,True,False,False,,,,,0.7901634039799386,False,,False,29
