suite,task_id,task_dir,task_name,prompt,episode_index,init_state_id,flow_noise_seed,success,action_steps,inference_calls,control_step_offset,path,mig_uuid,mig_profile,wall_s
spatial,4,t04__pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,35,35,1000,1,119,12,545,corpus/libero30-right-v1/libero_spatial/t04__pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,MIG-ed0ef408-41bd-59d1-8006-30afa5a1d96a,2g.35gb,16.6
spatial,4,t04__pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,36,36,1000,1,121,13,557,corpus/libero30-right-v1/libero_spatial/t04__pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,MIG-ed0ef408-41bd-59d1-8006-30afa5a1d96a,2g.35gb,17.3
spatial,4,t04__pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,37,37,1000,1,133,14,570,corpus/libero30-right-v1/libero_spatial/t04__pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,MIG-ed0ef408-41bd-59d1-8006-30afa5a1d96a,2g.35gb,18.6
spatial,4,t04__pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,38,38,1000,0,220,22,584,corpus/libero30-right-v1/libero_spatial/t04__pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,MIG-ed0ef408-41bd-59d1-8006-30afa5a1d96a,2g.35gb,27.3
spatial,4,t04__pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,39,39,1000,1,119,12,606,corpus/libero30-right-v1/libero_spatial/t04__pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,MIG-ed0ef408-41bd-59d1-8006-30afa5a1d96a,2g.35gb,16.6
spatial,4,t04__pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,40,40,1000,0,220,22,618,corpus/libero30-right-v1/libero_spatial/t04__pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,MIG-ed0ef408-41bd-59d1-8006-30afa5a1d96a,2g.35gb,27.4
spatial,4,t04__pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,41,41,1000,1,129,13,640,corpus/libero30-right-v1/libero_spatial/t04__pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,MIG-ed0ef408-41bd-59d1-8006-30afa5a1d96a,2g.35gb,17.5
spatial,4,t04__pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,42,42,1000,1,119,12,653,corpus/libero30-right-v1/libero_spatial/t04__pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,MIG-ed0ef408-41bd-59d1-8006-30afa5a1d96a,2g.35gb,16.4
spatial,4,t04__pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,43,43,1000,1,115,12,665,corpus/libero30-right-v1/libero_spatial/t04__pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,MIG-ed0ef408-41bd-59d1-8006-30afa5a1d96a,2g.35gb,16.3
spatial,4,t04__pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,44,44,1000,1,118,12,677,corpus/libero30-right-v1/libero_spatial/t04__pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,MIG-ed0ef408-41bd-59d1-8006-30afa5a1d96a,2g.35gb,16.5
spatial,4,t04__pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,45,45,1000,1,118,12,689,corpus/libero30-right-v1/libero_spatial/t04__pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,MIG-ed0ef408-41bd-59d1-8006-30afa5a1d96a,2g.35gb,16.6
spatial,4,t04__pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,46,46,1000,1,115,12,701,corpus/libero30-right-v1/libero_spatial/t04__pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,MIG-ed0ef408-41bd-59d1-8006-30afa5a1d96a,2g.35gb,16.5
spatial,4,t04__pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,47,47,1000,0,220,22,713,corpus/libero30-right-v1/libero_spatial/t04__pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,MIG-ed0ef408-41bd-59d1-8006-30afa5a1d96a,2g.35gb,27.4
spatial,4,t04__pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,48,48,1000,1,118,12,735,corpus/libero30-right-v1/libero_spatial/t04__pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,MIG-ed0ef408-41bd-59d1-8006-30afa5a1d96a,2g.35gb,16.5
spatial,4,t04__pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,49,49,1000,1,124,13,747,corpus/libero30-right-v1/libero_spatial/t04__pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,MIG-ed0ef408-41bd-59d1-8006-30afa5a1d96a,2g.35gb,17.4
spatial,5,t05__pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,pick up the black bowl on the ramekin and place it on the plate,0,0,1000,1,92,10,0,corpus/libero30-right-v1/libero_spatial/t05__pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,MIG-60ef5cbe-ca36-5f3f-9931-35f2ce1878d3,1g.35gb,16.6
spatial,5,t05__pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,pick up the black bowl on the ramekin and place it on the plate,1,1,1000,1,95,10,10,corpus/libero30-right-v1/libero_spatial/t05__pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,MIG-60ef5cbe-ca36-5f3f-9931-35f2ce1878d3,1g.35gb,13.9
spatial,5,t05__pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,pick up the black bowl on the ramekin and place it on the plate,2,2,1000,1,88,9,20,corpus/libero30-right-v1/libero_spatial/t05__pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,MIG-60ef5cbe-ca36-5f3f-9931-35f2ce1878d3,1g.35gb,13.2
spatial,5,t05__pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,pick up the black bowl on the ramekin and place it on the plate,3,3,1000,1,90,9,29,corpus/libero30-right-v1/libero_spatial/t05__pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,MIG-60ef5cbe-ca36-5f3f-9931-35f2ce1878d3,1g.35gb,13.3
spatial,5,t05__pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,pick up the black bowl on the ramekin and place it on the plate,4,4,1000,1,93,10,38,corpus/libero30-right-v1/libero_spatial/t05__pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,MIG-60ef5cbe-ca36-5f3f-9931-35f2ce1878d3,1g.35gb,14.1
spatial,5,t05__pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,pick up the black bowl on the ramekin and place it on the plate,5,5,1000,1,87,9,48,corpus/libero30-right-v1/libero_spatial/t05__pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,MIG-60ef5cbe-ca36-5f3f-9931-35f2ce1878d3,1g.35gb,13.1
spatial,5,t05__pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,pick up the black bowl on the ramekin and place it on the plate,6,6,1000,1,93,10,57,corpus/libero30-right-v1/libero_spatial/t05__pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,MIG-60ef5cbe-ca36-5f3f-9931-35f2ce1878d3,1g.35gb,14.2
spatial,5,t05__pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,pick up the black bowl on the ramekin and place it on the plate,7,7,1000,1,92,10,67,corpus/libero30-right-v1/libero_spatial/t05__pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,MIG-60ef5cbe-ca36-5f3f-9931-35f2ce1878d3,1g.35gb,14.0
spatial,5,t05__pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,pick up the black bowl on the ramekin and place it on the plate,8,8,1000,1,94,10,77,corpus/libero30-right-v1/libero_spatial/t05__pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,MIG-60ef5cbe-ca36-5f3f-9931-35f2ce1878d3,1g.35gb,14.3
spatial,5,t05__pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,pick up the black bowl on the ramekin and place it on the plate,9,9,1000,1,90,9,87,corpus/libero30-right-v1/libero_spatial/t05__pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,MIG-60ef5cbe-ca36-5f3f-9931-35f2ce1878d3,1g.35gb,13.5
spatial,5,t05__pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,pick up the black bowl on the ramekin and place it on the plate,10,10,1000,1,91,10,96,corpus/libero30-right-v1/libero_spatial/t05__pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,MIG-60ef5cbe-ca36-5f3f-9931-35f2ce1878d3,1g.35gb,13.8
spatial,5,t05__pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,pick up the black bowl on the ramekin and place it on the plate,11,11,1000,1,86,9,106,corpus/libero30-right-v1/libero_spatial/t05__pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,MIG-60ef5cbe-ca36-5f3f-9931-35f2ce1878d3,1g.35gb,12.9
spatial,5,t05__pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,pick up the black bowl on the ramekin and place it on the plate,12,12,1000,1,92,10,115,corpus/libero30-right-v1/libero_spatial/t05__pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,MIG-60ef5cbe-ca36-5f3f-9931-35f2ce1878d3,1g.35gb,18.0
spatial,5,t05__pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,pick up the black bowl on the ramekin and place it on the plate,13,13,1000,1,92,10,125,corpus/libero30-right-v1/libero_spatial/t05__pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,MIG-60ef5cbe-ca36-5f3f-9931-35f2ce1878d3,1g.35gb,14.2
spatial,5,t05__pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,pick up the black bowl on the ramekin and place it on the plate,14,14,1000,1,94,10,135,corpus/libero30-right-v1/libero_spatial/t05__pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,MIG-60ef5cbe-ca36-5f3f-9931-35f2ce1878d3,1g.35gb,14.3
spatial,5,t05__pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,pick up the black bowl on the ramekin and place it on the plate,15,15,1000,1,92,10,145,corpus/libero30-right-v1/libero_spatial/t05__pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,MIG-60ef5cbe-ca36-5f3f-9931-35f2ce1878d3,1g.35gb,14.4
spatial,5,t05__pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,pick up the black bowl on the ramekin and place it on the plate,16,16,1000,1,95,10,155,corpus/libero30-right-v1/libero_spatial/t05__pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,MIG-60ef5cbe-ca36-5f3f-9931-35f2ce1878d3,1g.35gb,14.4
spatial,5,t05__pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,pick up the black bowl on the ramekin and place it on the plate,17,17,1000,1,90,9,165,corpus/libero30-right-v1/libero_spatial/t05__pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,MIG-60ef5cbe-ca36-5f3f-9931-35f2ce1878d3,1g.35gb,13.4
spatial,5,t05__pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,pick up the black bowl on the ramekin and place it on the plate,18,18,1000,1,95,10,174,corpus/libero30-right-v1/libero_spatial/t05__pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,MIG-60ef5cbe-ca36-5f3f-9931-35f2ce1878d3,1g.35gb,14.5
spatial,5,t05__pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,pick up the black bowl on the ramekin and place it on the plate,19,19,1000,1,96,10,184,corpus/libero30-right-v1/libero_spatial/t05__pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,MIG-60ef5cbe-ca36-5f3f-9931-35f2ce1878d3,1g.35gb,14.3
spatial,5,t05__pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,pick up the black bowl on the ramekin and place it on the plate,20,20,1000,1,93,10,194,corpus/libero30-right-v1/libero_spatial/t05__pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,MIG-60ef5cbe-ca36-5f3f-9931-35f2ce1878d3,1g.35gb,14.3
spatial,5,t05__pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,pick up the black bowl on the ramekin and place it on the plate,21,21,1000,1,89,9,204,corpus/libero30-right-v1/libero_spatial/t05__pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,MIG-60ef5cbe-ca36-5f3f-9931-35f2ce1878d3,1g.35gb,13.6
spatial,5,t05__pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,pick up the black bowl on the ramekin and place it on the plate,22,22,1000,1,111,12,213,corpus/libero30-right-v1/libero_spatial/t05__pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,MIG-60ef5cbe-ca36-5f3f-9931-35f2ce1878d3,1g.35gb,16.7
spatial,5,t05__pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,pick up the black bowl on the ramekin and place it on the plate,23,23,1000,1,90,9,225,corpus/libero30-right-v1/libero_spatial/t05__pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,MIG-60ef5cbe-ca36-5f3f-9931-35f2ce1878d3,1g.35gb,13.4
spatial,5,t05__pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,pick up the black bowl on the ramekin and place it on the plate,24,24,1000,1,88,9,234,corpus/libero30-right-v1/libero_spatial/t05__pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,MIG-60ef5cbe-ca36-5f3f-9931-35f2ce1878d3,1g.35gb,13.2
spatial,5,t05__pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,pick up the black bowl on the ramekin and place it on the plate,25,25,1000,1,88,9,243,corpus/libero30-right-v1/libero_spatial/t05__pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,MIG-60ef5cbe-ca36-5f3f-9931-35f2ce1878d3,1g.35gb,13.1
spatial,5,t05__pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,pick up the black bowl on the ramekin and place it on the plate,26,26,1000,1,94,10,252,corpus/libero30-right-v1/libero_spatial/t05__pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,MIG-60ef5cbe-ca36-5f3f-9931-35f2ce1878d3,1g.35gb,14.3
spatial,5,t05__pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,pick up the black bowl on the ramekin and place it on the plate,27,27,1000,1,106,11,262,corpus/libero30-right-v1/libero_spatial/t05__pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,MIG-60ef5cbe-ca36-5f3f-9931-35f2ce1878d3,1g.35gb,15.4
spatial,5,t05__pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,pick up the black bowl on the ramekin and place it on the plate,28,28,1000,1,90,9,273,corpus/libero30-right-v1/libero_spatial/t05__pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,MIG-60ef5cbe-ca36-5f3f-9931-35f2ce1878d3,1g.35gb,13.3
spatial,5,t05__pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,pick up the black bowl on the ramekin and place it on the plate,29,29,1000,1,92,10,282,corpus/libero30-right-v1/libero_spatial/t05__pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,MIG-60ef5cbe-ca36-5f3f-9931-35f2ce1878d3,1g.35gb,14.3
spatial,5,t05__pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,pick up the black bowl on the ramekin and place it on the plate,30,30,1000,1,87,9,292,corpus/libero30-right-v1/libero_spatial/t05__pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,MIG-60ef5cbe-ca36-5f3f-9931-35f2ce1878d3,1g.35gb,13.1
spatial,5,t05__pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,pick up the black bowl on the ramekin and place it on the plate,31,31,1000,1,92,10,301,corpus/libero30-right-v1/libero_spatial/t05__pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,MIG-60ef5cbe-ca36-5f3f-9931-35f2ce1878d3,1g.35gb,14.1
