method,threshold_mode,suite,task,episodes,risks,alarms,tp,fp,precision,recall,mean_matched_prior,lift
tokgeo:bandedness|global,global,libero_spatial,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,400,14,0,0,0,,0.0,,
tokgeo:bandedness|global,global,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,400,3,0,0,0,,0.0,,
tokgeo:bandedness|global,global,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,400,24,0,0,0,,0.0,,
tokgeo:bandedness|global,global,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,400,8,0,0,0,,0.0,,
tokgeo:bandedness|global,global,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,400,13,1,1,0,1.0,0.07692307692307693,0.9655172413793104,1.0357142857142856
tokgeo:bandedness|global,global,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,400,12,0,0,0,,0.0,,
tokgeo:bandedness|global,global,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,400,41,1,0,1,0.0,0.0,0.06763285024154589,0.0
tokgeo:bandedness|global,global,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,400,21,0,0,0,,0.0,,
tokgeo:lam1_share|per_task,per_task,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,400,0,0,0,0,,,,
tokgeo:lam1_share|per_task,per_task,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,400,51,9,9,0,1.0,0.17647058823529413,0.9318636959941308,1.073118315799587
tokgeo:lam1_share|per_task,per_task,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,400,1,0,0,0,,0.0,,
tokgeo:lam1_share|per_task,per_task,libero_goal,libero_goal/put_the_bowl_on_the_plate,400,18,19,18,1,0.9473684210526315,1.0,0.10312547859321002,9.186560236870582
tokgeo:lam1_share|per_task,per_task,libero_goal,libero_goal/put_the_bowl_on_the_stove,400,9,11,9,2,0.8181818181818182,1.0,0.1483546308290796,5.515040640183663
tokgeo:lam1_share|per_task,per_task,libero_goal,libero_goal/put_the_bowl_on_top_of_the_cabinet,400,16,16,16,0,1.0,1.0,0.1409897388827891,7.092714745938664
tokgeo:lam1_share|per_task,per_task,libero_goal,libero_goal/put_the_cream_cheese_in_the_bowl,400,9,11,8,3,0.7272727272727273,0.8888888888888888,0.41145711991083994,1.7675541194434126
tokgeo:lam1_share|per_task,per_task,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,400,1,1,1,0,1.0,1.0,0.8548387096774194,1.169811320754717
tokgeo:lam1_share|per_task,per_task,libero_goal,libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,400,1,1,1,0,1.0,1.0,0.17637271214642264,5.669811320754716
tokgeo:lam1_share|per_task,per_task,libero_goal,libero_goal/turn_on_the_stove,400,0,0,0,0,,,,
tokgeo:lam1_share|per_task,per_task,libero_long,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,400,4,7,3,4,0.42857142857142855,0.75,0.22325639321739169,1.9196378764128614
tokgeo:lam1_share|per_task,per_task,libero_long,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,400,1,9,1,8,0.1111111111111111,1.0,0.10237193745160893,1.08536688742101
tokgeo:lam1_share|per_task,per_task,libero_long,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,400,1,5,0,5,0.0,0.0,0.14419874621864925,0.0
tokgeo:lam1_share|per_task,per_task,libero_long,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,400,151,6,6,0,1.0,0.039735099337748346,0.9156537268559016,1.092115906559699
tokgeo:lam1_share|per_task,per_task,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,400,30,19,15,4,0.7894736842105263,0.5,0.19121202506567422,4.12878679538785
tokgeo:lam1_share|per_task,per_task,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,400,10,7,2,5,0.2857142857142857,0.2,0.29593899236946813,0.9654499511087836
tokgeo:lam1_share|per_task,per_task,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,400,4,13,4,9,0.3076923076923077,1.0,0.35132589778434425,0.875803092321932
tokgeo:lam1_share|per_task,per_task,libero_long,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,400,20,14,13,1,0.9285714285714286,0.65,0.8381813317367489,1.1078407421069465
tokgeo:lam1_share|per_task,per_task,libero_long,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,400,47,20,20,0,1.0,0.425531914893617,0.7441883688684567,1.34374580661682
tokgeo:lam1_share|per_task,per_task,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,400,6,4,3,1,0.75,0.5,0.4860553516232388,1.5430341369461051
tokgeo:lam1_share|per_task,per_task,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,400,3,5,0,5,0.0,0.0,0.4623325760034621,0.0
tokgeo:lam1_share|per_task,per_task,libero_object,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,400,10,4,3,1,0.75,0.3,0.3410698689956332,2.198962934511235
tokgeo:lam1_share|per_task,per_task,libero_object,libero_object/pick_up_the_butter_and_place_it_in_the_basket,400,0,0,0,0,,,,
tokgeo:lam1_share|per_task,per_task,libero_object,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,400,7,2,2,0,1.0,0.2857142857142857,0.825,1.2121212121212122
tokgeo:lam1_share|per_task,per_task,libero_object,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,400,1,0,0,0,,0.0,,
tokgeo:lam1_share|per_task,per_task,libero_object,libero_object/pick_up_the_milk_and_place_it_in_the_basket,400,7,7,6,1,0.8571428571428571,0.8571428571428571,0.596534890685834,1.4368696123665174
tokgeo:lam1_share|per_task,per_task,libero_object,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,400,5,6,4,2,0.6666666666666666,0.8,0.28614086772404645,2.3298547738717224
tokgeo:lam1_share|per_task,per_task,libero_object,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,400,4,1,0,1,0.0,0.0,0.012222222222222223,0.0
tokgeo:lam1_share|per_task,per_task,libero_object,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,400,7,4,3,1,0.75,0.42857142857142855,0.45498949418336493,1.6483897091868744
tokgeo:lam1_share|per_task,per_task,libero_spatial,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,400,1,3,0,3,0.0,0.0,0.035081953503930424,0.0
tokgeo:lam1_share|per_task,per_task,libero_spatial,libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,400,3,3,3,0,1.0,1.0,0.886566008517228,1.1279475982532752
tokgeo:lam1_share|per_task,per_task,libero_spatial,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,400,14,6,6,0,1.0,0.42857142857142855,0.9779669901088065,1.0225294003928929
tokgeo:lam1_share|per_task,per_task,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,400,3,0,0,0,,0.0,,
tokgeo:lam1_share|per_task,per_task,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,400,24,13,9,4,0.6923076923076923,0.375,0.6848235515422988,1.0109285680209719
tokgeo:lam1_share|per_task,per_task,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,400,8,2,2,0,1.0,0.25,0.6955245781364637,1.4377637130801686
tokgeo:lam1_share|per_task,per_task,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,400,13,6,4,2,0.6666666666666666,0.3076923076923077,0.32636905003047006,2.042677351312651
tokgeo:lam1_share|per_task,per_task,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,400,12,10,9,1,0.9,0.75,0.8826361140074107,1.0196727572291966
tokgeo:lam1_share|per_task,per_task,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,400,41,31,30,1,0.967741935483871,0.7317073170731707,0.961568738840006,1.0064199223565775
tokgeo:lam1_share|per_task,per_task,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,400,21,16,16,0,1.0,0.7619047619047619,0.9639912376162185,1.0373538274816947
tokgeo:lam1_share|global,global,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,400,0,0,0,0,,,,
tokgeo:lam1_share|global,global,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,400,51,32,32,0,1.0,0.6274509803921569,0.9757097927366618,1.0248949097817388
tokgeo:lam1_share|global,global,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,400,1,0,0,0,,0.0,,
tokgeo:lam1_share|global,global,libero_goal,libero_goal/put_the_bowl_on_the_plate,400,18,0,0,0,,0.0,,
tokgeo:lam1_share|global,global,libero_goal,libero_goal/put_the_bowl_on_the_stove,400,9,0,0,0,,0.0,,
tokgeo:lam1_share|global,global,libero_goal,libero_goal/put_the_bowl_on_top_of_the_cabinet,400,16,9,9,0,1.0,0.5625,0.397592179501502,2.5151400142070006
tokgeo:lam1_share|global,global,libero_goal,libero_goal/put_the_cream_cheese_in_the_bowl,400,9,0,0,0,,0.0,,
tokgeo:lam1_share|global,global,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,400,1,0,0,0,,0.0,,
tokgeo:lam1_share|global,global,libero_goal,libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,400,1,1,1,0,1.0,1.0,0.2231578947368421,4.481132075471698
tokgeo:lam1_share|global,global,libero_goal,libero_goal/turn_on_the_stove,400,0,0,0,0,,,,
tokgeo:lam1_share|global,global,libero_long,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,400,4,0,0,0,,0.0,,
tokgeo:lam1_share|global,global,libero_long,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,400,1,0,0,0,,0.0,,
tokgeo:lam1_share|global,global,libero_long,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,400,1,0,0,0,,0.0,,
tokgeo:lam1_share|global,global,libero_long,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,400,151,60,38,22,0.6333333333333333,0.25165562913907286,0.2907566814358924,2.17822452163657
tokgeo:lam1_share|global,global,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,400,30,12,12,0,1.0,0.4,0.14774306351410801,6.768507273470133
tokgeo:lam1_share|global,global,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,400,10,0,0,0,,0.0,,
tokgeo:lam1_share|global,global,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,400,4,1,1,0,1.0,0.25,0.9614035087719298,1.0401459854014599
tokgeo:lam1_share|global,global,libero_long,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,400,20,0,0,0,,0.0,,
tokgeo:lam1_share|global,global,libero_long,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,400,47,3,2,1,0.6666666666666666,0.0425531914893617,0.42486444101879145,1.5691279436519858
tokgeo:lam1_share|global,global,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,400,6,0,0,0,,0.0,,
tokgeo:lam1_share|global,global,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,400,3,0,0,0,,0.0,,
tokgeo:lam1_share|global,global,libero_object,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,400,10,0,0,0,,0.0,,
tokgeo:lam1_share|global,global,libero_object,libero_object/pick_up_the_butter_and_place_it_in_the_basket,400,0,0,0,0,,,,
tokgeo:lam1_share|global,global,libero_object,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,400,7,0,0,0,,0.0,,
tokgeo:lam1_share|global,global,libero_object,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,400,1,0,0,0,,0.0,,
tokgeo:lam1_share|global,global,libero_object,libero_object/pick_up_the_milk_and_place_it_in_the_basket,400,7,0,0,0,,0.0,,
tokgeo:lam1_share|global,global,libero_object,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,400,5,0,0,0,,0.0,,
tokgeo:lam1_share|global,global,libero_object,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,400,4,0,0,0,,0.0,,
tokgeo:lam1_share|global,global,libero_object,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,400,7,0,0,0,,0.0,,
tokgeo:lam1_share|global,global,libero_spatial,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,400,1,0,0,0,,0.0,,
tokgeo:lam1_share|global,global,libero_spatial,libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,400,3,0,0,0,,0.0,,
tokgeo:lam1_share|global,global,libero_spatial,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,400,14,0,0,0,,0.0,,
tokgeo:lam1_share|global,global,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,400,3,0,0,0,,0.0,,
tokgeo:lam1_share|global,global,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,400,24,0,0,0,,0.0,,
tokgeo:lam1_share|global,global,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,400,8,0,0,0,,0.0,,
tokgeo:lam1_share|global,global,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,400,13,0,0,0,,0.0,,
tokgeo:lam1_share|global,global,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,400,12,0,0,0,,0.0,,
tokgeo:lam1_share|global,global,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,400,41,0,0,0,,0.0,,
tokgeo:lam1_share|global,global,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,400,21,0,0,0,,0.0,,
state:td_slope|per_task,per_task,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,400,0,0,0,0,,,,
state:td_slope|per_task,per_task,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,400,51,0,0,0,,0.0,,
state:td_slope|per_task,per_task,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,400,1,2,1,1,0.5,1.0,0.48341442452974037,1.0343092275047314
state:td_slope|per_task,per_task,libero_goal,libero_goal/put_the_bowl_on_the_plate,400,18,2,2,0,1.0,0.1111111111111111,0.45911791943201113,2.1780896751691388
state:td_slope|per_task,per_task,libero_goal,libero_goal/put_the_bowl_on_the_stove,400,9,10,9,1,0.9,1.0,0.2304382934998554,3.90560087184713
state:td_slope|per_task,per_task,libero_goal,libero_goal/put_the_bowl_on_top_of_the_cabinet,400,16,0,0,0,,0.0,,
state:td_slope|per_task,per_task,libero_goal,libero_goal/put_the_cream_cheese_in_the_bowl,400,9,10,7,3,0.7,0.7777777777777778,0.0675205176810036,10.36721909193744
state:td_slope|per_task,per_task,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,400,1,0,0,0,,0.0,,
state:td_slope|per_task,per_task,libero_goal,libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,400,1,1,1,0,1.0,1.0,0.9906542056074766,1.009433962264151
state:td_slope|per_task,per_task,libero_goal,libero_goal/turn_on_the_stove,400,0,0,0,0,,,,
state:td_slope|per_task,per_task,libero_long,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,400,4,2,1,1,0.5,0.25,0.10217265741199802,4.893677160454139
state:td_slope|per_task,per_task,libero_long,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,400,1,2,0,2,0.0,0.0,0.1438432029777476,0.0
state:td_slope|per_task,per_task,libero_long,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,400,1,3,0,3,0.0,0.0,0.07925947353196414,0.0
state:td_slope|per_task,per_task,libero_long,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,400,151,3,3,0,1.0,0.019867549668874173,0.9823035850495804,1.0180152197546204
state:td_slope|per_task,per_task,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,400,30,2,1,1,0.5,0.03333333333333333,0.10446573556617246,4.786258358208578
state:td_slope|per_task,per_task,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,400,10,0,0,0,,0.0,,
state:td_slope|per_task,per_task,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,400,4,10,2,8,0.2,0.5,0.2469610520388168,0.8098442987219072
state:td_slope|per_task,per_task,libero_long,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,400,20,0,0,0,,0.0,,
state:td_slope|per_task,per_task,libero_long,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,400,47,0,0,0,,0.0,,
state:td_slope|per_task,per_task,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,400,6,5,2,3,0.4,0.3333333333333333,0.42992850241545905,0.9303872568408182
state:td_slope|per_task,per_task,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,400,3,2,0,2,0.0,0.0,0.9039832285115303,0.0
state:td_slope|per_task,per_task,libero_object,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,400,10,4,3,1,0.75,0.3,0.365197488924522,2.053683343247215
state:td_slope|per_task,per_task,libero_object,libero_object/pick_up_the_butter_and_place_it_in_the_basket,400,0,0,0,0,,,,
state:td_slope|per_task,per_task,libero_object,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,400,7,3,2,1,0.6666666666666666,0.2857142857142857,0.5085686622230375,1.3108685536237263
state:td_slope|per_task,per_task,libero_object,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,400,1,0,0,0,,0.0,,
state:td_slope|per_task,per_task,libero_object,libero_object/pick_up_the_milk_and_place_it_in_the_basket,400,7,7,6,1,0.8571428571428571,0.8571428571428571,0.701303045691889,1.2222146508678289
state:td_slope|per_task,per_task,libero_object,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,400,5,1,1,0,1.0,0.2,0.044534412955465584,22.454545454545457
state:td_slope|per_task,per_task,libero_object,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,400,4,1,1,0,1.0,0.25,0.044534412955465584,22.454545454545457
state:td_slope|per_task,per_task,libero_object,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,400,7,0,0,0,,0.0,,
state:td_slope|per_task,per_task,libero_spatial,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,400,1,1,0,1,0.0,0.0,0.09333333333333334,0.0
state:td_slope|per_task,per_task,libero_spatial,libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,400,3,2,2,0,1.0,0.6666666666666666,0.9197870147715561,1.0872082166199815
state:td_slope|per_task,per_task,libero_spatial,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,400,14,0,0,0,,0.0,,
state:td_slope|per_task,per_task,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,400,3,2,2,0,1.0,0.6666666666666666,0.5267741715996462,1.8983466804443294
state:td_slope|per_task,per_task,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,400,24,6,5,1,0.8333333333333334,0.20833333333333334,0.4372365077335634,1.9059097733008552
